epoch,acc,loss,val_acc,val_loss
0,0.75278798225965993,0.49008480062355425,0.77859550561797752,0.44606591271550466
1,0.78865331015383988,0.4300935906211778,0.79325842696629212,0.42378009226884733
2,0.80867871645154421,0.39588825227821406,0.80398876404494379,0.41041206409422198
3,0.8233482004916437,0.36997245506494841,0.80870786516853932,0.40593579037805622
4,0.83668806746732793,0.34745172352515991,0.80834269662921343,0.40800061473685706
5,0.84749666815479496,0.32769946809170969,0.80921348314606745,0.41036068387915581
6,0.8573221012945339,0.30939194898236577,0.81404494382022474,0.41590897865509718
7,0.86629233472660017,0.29355213851284401,0.81272471910112365,0.41824912324380337
8,0.87347726073934073,0.2790286391263303,0.81637640449438198,0.4233672500393364
9,0.88005043805632088,0.26535526789315989,0.81348314606741579,0.42721670860654853
10,0.88585580833557409,0.25481376904036196,0.8139887640449438,0.44413499301069237
11,0.89197017413045487,0.24331367540050974,0.81441011235955052,0.43987630407461958
12,0.89627426317091574,0.23553415414483661,0.81865168539325839,0.45131962034139739
13,0.90105589073456416,0.22528790004306379,0.81435393258426969,0.46542949793044103
14,0.90473262524536557,0.21789861652829695,0.81435393258426969,0.46457778846279957
15,0.90808475840626857,0.21090726788022476,0.81584269662921349,0.47051332537712676
16,0.91234827227866655,0.20371603981274683,0.81983146067415735,0.48368147475665874
17,0.91482647873080869,0.19701187053119928,0.81713483146067412,0.49843232631683348
18,0.91722977718027299,0.19272983587480269,0.81634831460674162,0.5129925652769175
19,0.92043209433433193,0.18661841380137881,0.81764044943820224,0.51989951119664013
20,0.92341280864494169,0.18143035619398476,0.81331460674157308,0.53095169777950546
21,0.92513881389493036,0.17670363796509139,0.81646067415730339,0.5286315222570066
22,0.92736732700189828,0.17173555762986131,0.81575842696629208,0.53875068663881065
23,0.92907460525051988,0.16736805341931058,0.81721910112359553,0.53772885218764954
24,0.93055715948924733,0.16454522229836263,0.81764044943820224,0.54224714459328172
