epoch,acc,loss,val_acc,val_loss
0,0.75129606452150455,0.49234249653401602,0.77488764044943825,0.45404475686255463
1,0.78292596904426748,0.44045700678602157,0.78685393258426961,0.43199697944555387
2,0.79911858249125045,0.41427850435245606,0.79808988764044941,0.41900220394134524
3,0.8104265698690658,0.39555926843547706,0.79842696629213483,0.41401880591103202
4,0.81925010846073287,0.37975228897790053,0.80410112359550556,0.40856062164467372
5,0.82701869266806705,0.36739385120426321,0.80542134831460677,0.40754010420167042
6,0.83337026714122597,0.35652736077999803,0.80497191011235958,0.41015177527170504
7,0.83828610487800548,0.34781608490956439,0.80747191011235953,0.4122330849358205
8,0.84256834575074735,0.34031772612362665,0.80769662921348317,0.4063984085133906
9,0.84715021863810758,0.33233317472909324,0.80966292134831463,0.40877878148234292
10,0.85029635478946042,0.3255215111212883,0.81008426966292135,0.41143175388320108
11,0.85310852609195209,0.32036737248120167,0.80783707865168541,0.41562773490219973
12,0.85574279088550254,0.31514120992408817,0.81053370786516854,0.41222607894559926
13,0.85901689487653854,0.30993890003153229,0.8098595505617977,0.41881858589274162
14,0.86213494052635231,0.30487105760348476,0.81266853932584271,0.41686947841322824
15,0.86392336911249501,0.30112250695642528,0.80935393258426969,0.42406329357891942
16,0.86587721953993879,0.29720725175041007,0.81278089887640448,0.42400726612364309
17,0.86797464364115073,0.29285918056222776,0.81005617977528088,0.42999840950697993
18,0.87041227492504392,0.28910347422615756,0.81275280898876401,0.42727808163407144
19,0.87168258981993618,0.28581093859377937,0.80949438202247193,0.42676311466801031
20,0.87333056589912761,0.28169314415650137,0.80764044943820223,0.43304332480001984
21,0.87490987630853112,0.27968802922829278,0.80963483146067416,0.4339699953995394
22,0.87657345822162158,0.27644680290415713,0.81120786516853938,0.43752651015024507
23,0.87697296757438392,0.27461228844652846,0.81103932584269667,0.43235566335447717
24,0.87895178733617774,0.27178791499072619,0.81337078651685391,0.43463633537292479
