epoch,acc,loss,val_acc,val_loss
0,0.71375467004622206,0.55149013540920122,0.7351685393258427,0.52494158245204536
1,0.74206365307643807,0.51097323457554167,0.74300561797752807,0.51264846607540426
2,0.75165187753789875,0.49357212876308254,0.75044943820224719,0.49968535283978066
3,0.75794414984172065,0.48332791851928147,0.75901685393258422,0.48477509974093919
4,0.76207033237342636,0.47608633909619474,0.76308988764044949,0.47357482592711286
5,0.76514156052135729,0.47053266746439731,0.76337078651685397,0.4783634083190661
6,0.76854675351870738,0.46591924856433897,0.76407303370786517,0.47299210086297455
7,0.77092820380008054,0.46209667976860352,0.754747191011236,0.48376962127310508
8,0.77351252992427988,0.45850472282965299,0.76561797752808991,0.46949714628498207
9,0.77561931752603586,0.45571340169487307,0.76876404494382022,0.46416734351201006
10,0.77741710961244348,0.45292441403171563,0.76943820224719106,0.46603697618741668
11,0.77850327566494648,0.45053158811264571,0.77429775280898872,0.46276256740762944
12,0.77970180372304765,0.44829281630808365,0.77146067415730335,0.46249037743954174
13,0.78146838414128528,0.44635945451205178,0.76179775280898876,0.47289400897668987
14,0.78335981123201692,0.44396626728429711,0.77609550561797758,0.45669148374139595
15,0.78472688229823628,0.44193040981453402,0.77160112359550559,0.46103988449225264
16,0.78526996532402271,0.4405343449073002,0.77929775280898872,0.45360571393805943
17,0.78619695186885863,0.43850315784254074,0.77780898876404492,0.45506375016791095
18,0.78742981276157475,0.43690873692354193,0.77367977528089893,0.46186821435274705
19,0.78826628546815947,0.43547166433931261,0.77294943820224715,0.45870657046189467
20,0.78914645451074028,0.43336303335143955,0.78019662921348309,0.44875263838285812
21,0.79012337972446212,0.43279571282327017,0.7759831460674157,0.45482099417890054
22,0.7911752129421642,0.43088435428004129,0.77971910112359555,0.45223893335696019
23,0.79195238347959795,0.42941793518941701,0.75941011235955058,0.48141062157877373
24,0.7922051979914031,0.42836805515172133,0.78044943820224721,0.44921707786870807
