epoch,acc,loss,val_acc,val_loss
0,0.70705664605656182,0.55929810513156542,0.72640449438202248,0.52820846431710744
1,0.73877394325150303,0.51608467339283937,0.74070224719101119,0.51072760152013119
2,0.7485525588888009,0.49988008232409264,0.7471910112359551,0.50210634555709499
3,0.7543173540001773,0.49086918715599931,0.75556179775280896,0.49135107837366254
4,0.75843105186461501,0.48504815826953868,0.74904494382022468,0.51252800104323393
5,0.76141176617522488,0.4805013879253725,0.75696629213483146,0.48671168181333652
6,0.76424578564487744,0.47670321430960927,0.75042134831460672,0.50394490255398694
7,0.76615593973660412,0.47333551295203752,0.74255617977528088,0.50274611908398315
8,0.76748555680111241,0.47113890355819044,0.75429775280898881,0.48325149257531325
9,0.76956425390086425,0.46828876096301375,0.76348314606741574,0.47884639998500267
10,0.77051620978023616,0.46622512187711468,0.76592696629213486,0.4732046760066172
11,0.77282275205772222,0.46317527679703746,0.76528089887640449,0.47991895847106247
12,0.77407121878461638,0.46063652968899527,0.76016853932584272,0.47524201386430293
13,0.77531968551178965,0.45881665840638514,0.76918539325842694,0.46650177754712907
14,0.77671796824562089,0.4565890985186894,0.76688202247191006,0.47101072845834024
