epoch,acc,loss,val_acc,val_loss
0,0.73830576822876659,0.51829106434602301,0.76890449438202246,0.46284293273861488
1,0.77330029058081673,0.4588965088111277,0.7880898876404494,0.43535527150282699
2,0.79207098781845797,0.4261176641597304,0.79249999999999998,0.42100117084685335
3,0.80756133873105718,0.40159422799284494,0.80269662921348317,0.40702601543972999
4,0.81908468661961786,0.38090916457792973,0.80640449438202244,0.40522146119160596
5,0.83045197616732824,0.36197140866368505,0.81084269662921349,0.3976833662558138
6,0.83872931056564781,0.34728960787440005,0.81466292134831464,0.39274774688013486
7,0.84753412215678503,0.33198889144302407,0.81632022471910115,0.39847555006487984
8,0.85414163230782192,0.31895570279447466,0.8160112359550562,0.39338580791869859
9,0.85966921874110613,0.30803923230914187,0.817247191011236,0.39715615514289127
10,0.86618309388800507,0.29710559508075246,0.82058988764044949,0.40341317336880761
11,0.87147971397664492,0.28702283976718318,0.81446629213483146,0.41424992110622061
12,0.87627070504074434,0.27776736561918403,0.81783707865168542,0.39884568871407028
13,0.88184510897609747,0.2683344417141138,0.82075842696629209,0.41139864003390408
14,0.88505366846341837,0.25993242787342147,0.82300561797752814,0.40372626632786868
15,0.88950757351165355,0.2529849037023183,0.81915730337078652,0.40491275412313055
16,0.8925070148226073,0.24594498144312382,0.82235955056179777,0.40527938124169127
17,0.89623368800229475,0.23856136333930394,0.81991573033707865,0.44675609708502051
18,0.89843098944127875,0.23257289084423385,0.82123595505617974,0.4203194868966435
19,0.90099034623140706,0.2278119331927696,0.82460674157303371,0.42728271499108733
20,0.90424572322154106,0.22174323732344023,0.82446629213483147,0.42060203998946072
21,0.90726389153376885,0.21684712956477822,0.8238202247191011,0.42586034543728563
22,0.90854981226218801,0.21231832812381629,0.82188202247191011,0.43928577911987732
23,0.91114974422056538,0.20757992618698648,0.81921348314606746,0.43716969845000275
24,0.91300683847705422,0.20355732087096778,0.82370786516853933,0.43062491716293805
