epoch,acc,loss,val_acc,val_loss
0,0.71096746807863842,0.55590855540284423,0.73047752808988764,0.52821001486831831
1,0.74096812352348396,0.5136631836485035,0.74469101123595505,0.50362827919842157
2,0.75086846466701707,0.49509312409679346,0.7415730337078652,0.50747281639763475
3,0.75860895837337028,0.48395637071254738,0.75634831460674157,0.48833227913031418
4,0.76295050141563514,0.47648643694727166,0.76221910112359548,0.48035789516534699
5,0.76717344011941213,0.46987625143492734,0.74890449438202245,0.49059344593058812
6,0.77073781262442942,0.46477340811377771,0.76418539325842694,0.47142256467529897
7,0.77263548204898114,0.46035346272618721,0.75851123595505621,0.49083394027827831
8,0.7753040796773325,0.45628108811235307,0.76362359550561798,0.47300635775823274
9,0.77712371993201723,0.45281502029791326,0.76646067415730335,0.4684420400790954
10,0.77905572219136998,0.44998542536319774,0.76985955056179778,0.48070641557822069
11,0.78151520164316823,0.44711402865607114,0.7695786516853933,0.46122046075510176
12,0.78336605356602307,0.44419947294353856,0.77227528089887643,0.46034057459134736
13,0.78462388379271708,0.44148597377210347,0.77348314606741575,0.4620505837510141
14,0.78537608499617284,0.43963289932975264,0.77721910112359549,0.45361968328443808
15,0.78691482023658321,0.4365670403169814,0.77384831460674153,0.45896101051502014
16,0.7890340925058863,0.43426754408686397,0.77724719101123596,0.45361932111590098
17,0.78981126304294791,0.43270875205324461,0.77682584269662924,0.45446790286664213
18,0.79176511347076373,0.43036154035579183,0.77488764044943825,0.45587738536716849
19,0.79301358019700685,0.42773086160577362,0.77603932584269664,0.45365449821011405
20,0.79402795941253279,0.42622857826246086,0.77710674157303372,0.45333253814933006
21,0.79397802074383272,0.42493471916973996,0.78030898876404498,0.44831435624133337
22,0.79627832068759186,0.42252389870700213,0.77561797752808992,0.45947988642735427
23,0.79679019204558033,0.42124651478966246,0.78103932584269664,0.44695694267080072
24,0.79736760790672578,0.4197095149637029,0.77699438202247195,0.45571404883031097
