epoch,acc,loss,val_acc,val_loss
0,0.7152403454514874,0.55079954381747254,0.73811797752808994,0.51610864246829169
1,0.74484461271057367,0.50561097556189705,0.72915730337078655,0.52176509948258987
2,0.75396778331620795,0.48921963928119327,0.7577247191011236,0.48227823124842695
3,0.76169891352201702,0.47760336597059783,0.76143258426966287,0.47960185651029091
4,0.76673959793166269,0.46946097908688023,0.7473595505617977,0.49686274311515721
5,0.77076278195840731,0.46266865964625942,0.76516853932584272,0.46782237777549229
6,0.77365610359814108,0.45663294462988241,0.76915730337078647,0.46270897091104746
7,0.77687402658665705,0.45201671877862176,0.76831460674157304,0.46454201186640881
8,0.78003888973872593,0.44770044340554105,0.77342696629213481,0.4622308179769623
9,0.78245779402208915,0.44371940446053332,0.77193820224719101,0.46005039274022819
10,0.78437731161454594,0.44022201121939686,0.77067415730337074,0.46205988460712216
11,0.78588483518734431,0.43736149468520624,0.77573033707865169,0.46050028125891523
12,0.78807589429269431,0.43441978465443559,0.77348314606741575,0.46032354152604438
13,0.78960838719965665,0.43198251275040545,0.77955056179775284,0.44617568759436016
14,0.79083188459229392,0.42906886561584406,0.77935393258426966,0.44856690477789118
15,0.79164026679789767,0.42718309488326661,0.77219101123595502,0.46129883743404004
16,0.7937782660671725,0.42451571766156571,0.77890449438202247,0.45064023392923763
17,0.79478952411606751,0.42306679762236171,0.78005617977528086,0.44940600772921957
18,0.79585696316748245,0.42130390175978533,0.77696629213483148,0.45019995472404395
19,0.79714912622990763,0.41999248379184895,0.78165730337078654,0.44890028810233212
20,0.79808235510800551,0.41831162979521308,0.78278089887640445,0.44275904550980988
21,0.79857862063153684,0.41683522200277301,0.78297752808988763,0.44609717353006428
22,0.80027029304635244,0.41481594192347448,0.78143258426966289,0.44192306230577189
23,0.80059801556250987,0.41383379328880915,0.78356741573033706,0.45330025979642119
24,0.8017372414507159,0.41216733018953239,0.78382022471910118,0.44125380943330489
