epoch,acc,loss,val_acc,val_loss
0,0.72759704487944366,0.53098085295538877,0.76227528089887642,0.48157410479663465
1,0.76475765700286591,0.47422340190517065,0.77786516853932586,0.45169187841790448
2,0.77950517021357646,0.44832748645747816,0.78294943820224716,0.43910950970113949
3,0.79116897060797209,0.42957764389966668,0.78834269662921352,0.42673844555790502
4,0.79947751667520583,0.41531764264291193,0.79547752808988759,0.42035708882835476
5,0.8066686850213014,0.40332897288672787,0.79539325842696629,0.41892189308498684
6,0.81162197675979186,0.39407625626894555,0.79851123595505613,0.41362891284267556
7,0.81756779954674041,0.38470286882658183,0.80278089887640447,0.41263196554076803
8,0.82180634408385833,0.37675905991376279,0.80449438202247192,0.4090034892451897
9,0.82526771808410049,0.37070899435087157,0.80289325842696624,0.40927879963028296
10,0.82828900756295931,0.36471434627682836,0.80230337078651681,0.40674991532657923
11,0.83181904723280353,0.35841013604342692,0.80410112359550556,0.40664782157105006
12,0.83427540551759871,0.35497362783373543,0.80646067415730338,0.40336631853928728
13,0.83871994706501074,0.34706173957559527,0.80921348314606745,0.40703667749179884
14,0.84083921933412775,0.34328912427865521,0.80896067415730333,0.4018332250533479
15,0.84296473393632076,0.33965889347884232,0.80867977528089885,0.40369451849648125
16,0.8456645432330282,0.33595137076003373,0.81132022471910115,0.39972554010621619
17,0.84801166067941436,0.33110216064665027,0.8110955056179775,0.40078701343429224
18,0.8495535170873858,0.32834697977878902,0.8095224719101124,0.4013042004054852
19,0.85037126279306852,0.32638202802323052,0.81014044943820229,0.40626958764001225
20,0.85233447672114937,0.32292150741048486,0.81160112359550562,0.40818971245476371
21,0.85557736904382931,0.3180712214920785,0.81308988764044943,0.40307948942934529
22,0.8568320781044505,0.31553831984419689,0.81070224719101125,0.40521906943803421
23,0.85851750818544603,0.3130896916301727,0.81205056179775281,0.40943823265895413
24,0.8591760743843917,0.31043432914893682,0.81418539325842698,0.40381881462054309
