epoch,acc,loss,val_acc,val_loss
0,0.71341446286316867,0.55196191585809973,0.73087078651685389,0.53839239759391611
1,0.74239449675885427,0.51055053922022919,0.74598314606741578,0.49887458963340586
2,0.75195150955251711,0.49446003102914066,0.74699438202247193,0.50849591698539387
3,0.75873068387923337,0.48404639928769605,0.75946629213483141,0.48213214512621416
4,0.76353415961041471,0.47688568450295699,0.74806179775280901,0.49271827648194988
5,0.76684883876988574,0.47153869832163087,0.76266853932584266,0.47421890631150665
6,0.7699044610841036,0.46661130080640384,0.76317415730337079,0.48060985612065604
7,0.77234833470181685,0.46235931257935153,0.76575842696629215,0.4705204726069161
8,0.77339080441888186,0.46038986635353685,0.76174157303370782,0.48224889354759387
9,0.77590646487301407,0.45641871415543289,0.76952247191011236,0.4672392346349995
10,0.77694893459007908,0.45379114024180206,0.77303370786516856,0.45939183397239514
11,0.7793303848716383,0.45125897899959089,0.76095505617977532,0.49132233866145103
12,0.78073803110573459,0.44877984276220617,0.77249999999999996,0.45942267263873238
13,0.78257639836113524,0.44646996521795507,0.7613202247191011,0.47765536071209425
14,0.78348777907132805,0.44515267846805467,0.77140449438202252,0.46029752478170932
15,0.78426807077613681,0.44275145405546801,0.77022471910112356,0.46368998011846219
16,0.7858941986872372,0.44088022984883796,0.77682584269662924,0.45534044090281711
17,0.78641855471286581,0.43924428365158474,0.7751966292134832,0.45367780898394211
18,0.78789174545067719,0.43742755437238617,0.7746629213483146,0.45369578538316019
19,0.78842546497619859,0.43611101980186551,0.77542134831460674,0.45260487364919
20,0.78946481352626063,0.43430374649828446,0.77449438202247189,0.46061067346776469
21,0.78964584120201886,0.43357466497292618,0.77087078651685392,0.46331484447704274
22,0.79170893246749963,0.4315471983327856,0.77654494382022476,0.45275157663259613
23,0.79221768265885717,0.42990765579774243,0.7753651685393258,0.45506389837586481
24,0.79318524437194193,0.42857459818067484,0.77303370786516856,0.45913820782404269
