epoch,acc,loss,val_acc,val_loss
0,0.75351521412802158,0.48944913585610772,0.77376404494382023,0.45054394420613064
1,0.7872113310847566,0.43296842339413949,0.78724719101123597,0.43128517929087862
2,0.80540773362769724,0.40194619294571221,0.79595505617977524,0.41782871948199324
3,0.81976197981909349,0.37786298020387948,0.80606741573033713,0.40700261697340545
4,0.83255252143517122,0.35727335251290016,0.80682584269662916,0.40852060145206665
5,0.841135730181371,0.34012585697094022,0.80904494382022474,0.40700703586085457
6,0.84919770407024753,0.32612550522621614,0.80887640449438203,0.40812984275014214
7,0.85738140346442904,0.31072617078850429,0.81185393258426963,0.41009566360645078
8,0.8630993810731783,0.29969447374612507,0.81255617977528094,0.4212081589993466
9,0.86894220535423561,0.28839866444613838,0.81286516853932589,0.42091918925221045
10,0.87490051280770809,0.27881549320008592,0.81567415730337078,0.42076661119970044
11,0.87896115083700088,0.26992908577041241,0.8145224719101124,0.42088621785131736
12,0.88316224137250066,0.26201805555708807,0.81418539325842698,0.42867937157663066
13,0.88723224290168634,0.25406732899051016,0.81502808988764042,0.44058862046579295
14,0.89122733642763607,0.24658409235355913,0.81651685393258422,0.43738776383775002
15,0.89388032822227459,0.24015723337961356,0.81511235955056183,0.44893882115235489
16,0.89665192435558705,0.23523552187263916,0.81632022471910115,0.45182595919357255
17,0.90067510838326181,0.22800857901243154,0.81449438202247193,0.45875808589244155
18,0.90227938812664321,0.22410674931556029,0.81735955056179777,0.46046567750111056
19,0.90469517124318943,0.21910273638130298,0.81859550561797756,0.47053861401724012
20,0.90647111516225021,0.21531583612499394,0.81688202247191011,0.4740271637814768
21,0.9087183552703062,0.21112449441011538,0.81415730337078651,0.47634341352441339
22,0.9109437472106432,0.20617930962001815,0.81606741573033703,0.48115770230132543
23,0.91331895515828931,0.20139774991068968,0.81792134831460672,0.4905791979425409
24,0.91483896339844883,0.19832138105157818,0.81859550561797756,0.50317401861876587
