epoch,acc,loss,val_acc,val_loss
0,0.71375779121303906,0.55006346654926275,0.7331460674157303,0.52385722444298566
1,0.74309675929323804,0.5092836349099088,0.7499157303370787,0.49805404288045474
2,0.75348088129340662,0.49235356849755119,0.74977528089887635,0.49762464116128641
3,0.75984181926627237,0.48145561533120274,0.75806179775280902,0.48533848260225876
4,0.76446114615506455,0.47416757955297334,0.75252808988764042,0.49372436613179327
5,0.76778518881573077,0.46903177449984151,0.75463483146067412,0.48256510935472641
6,0.77041633244209207,0.46400139185131933,0.76651685393258429,0.47100555352950363
7,0.77360928609607205,0.4590239770626543,0.75789325842696631,0.48462480147233172
8,0.77548198618608777,0.45533151101544844,0.77044943820224721,0.46569158077239992
9,0.77851263916502544,0.45140803766097393,0.76567415730337074,0.47057803350887939
10,0.78013252474323602,0.44836237971096504,0.77283707865168538,0.46135872694883456
11,0.78158074614669737,0.44563146007973214,0.76323033707865173,0.47758446840757734
12,0.78378116875287041,0.44242703207779799,0.77132022471910111,0.46323038817791456
13,0.78516072448542762,0.43994888967758511,0.77061797752808991,0.46684156581257169
14,0.78693978957130528,0.43750467191710463,0.77696629213483148,0.4561637532443143
15,0.78809774246078546,0.43542966878708872,0.78056179775280898,0.45127268081300714
16,0.78992986738218007,0.43299332740342256,0.77252808988764043,0.4638754560974207
17,0.79080379409038271,0.43094712897864923,0.77797752808988763,0.45410043001174927
18,0.79175887113647869,0.42943908558953053,0.77564606741573039,0.45694620891903226
19,0.79243928550267828,0.42741228493511002,0.77702247191011231,0.45459384256534363
20,0.79345990705165215,0.42584054522809983,0.77893258426966294,0.45211294373769439
21,0.7949143707887476,0.42368479430101957,0.77769662921348315,0.46046557316619358
22,0.79562287565639334,0.42258216195310061,0.77831460674157305,0.45686009988356174
23,0.79702427955666943,0.42100247575805994,0.78019662921348309,0.45202162924777256
24,0.79774214792476617,0.41934995414553322,0.77865168539325846,0.45262319382656824
