epoch,acc,loss,val_acc,val_loss
0,0.70493113145455488,0.56479698725553695,0.69542134831460678,0.54896357758661329
1,0.73284996863245955,0.52605620638042394,0.73730337078651687,0.51736971675679921
2,0.74242258726020727,0.51300678543486788,0.74617977528089885,0.50255258637867617
3,0.7460119291001327,0.50507971671906982,0.73443820224719103,0.5246719961086016
4,0.74865243622713107,0.50065826540145941,0.73769662921348311,0.52212457939480128
5,0.75090591866919321,0.4958643038720133,0.75095505617977532,0.4926163550843014
6,0.75407078182182008,0.49208526017009951,0.74606741573033708,0.50602982187539003
7,0.7555252455585435,0.48900852426058,0.75370786516853927,0.49008298994450089
8,0.7570639807987678,0.4863869118775993,0.75634831460674157,0.48557747796680151
9,0.75928937273947683,0.48286369388031219,0.74660112359550557,0.49704604807864416
10,0.76073759414275222,0.48048686217923209,0.75963483146067412,0.48561949095029511
11,0.76214524037675546,0.47816315774429174,0.74230337078651687,0.50052697224563425
12,0.76363403694893084,0.47619247984994889,0.75494382022471906,0.48915935060951149
13,0.76419584697580534,0.47437782842141324,0.76117977528089886,0.48206012946836063
14,0.76660538775815956,0.47202116165554769,0.76092696629213485,0.47826701961206586
15,0.76742937579822035,0.4710678900112652,0.75331460674157302,0.48293670000654926
16,0.76653047975473743,0.46960141815375073,0.76221910112359548,0.47291313788864048
17,0.76871217536038061,0.46770529605465616,0.75789325842696631,0.48016639542043876
18,0.76956737506786732,0.46624876063910853,0.76508426966292131,0.4731997774022349
19,0.77032269743758197,0.46523654350922478,0.76235955056179772,0.4733268030975642
20,0.77102495997140763,0.46436819329929963,0.76539325842696626,0.47137885737954899
21,0.77160549699974224,0.4620860253632379,0.76294943820224714,0.47166688375258714
22,0.77294759873049534,0.46110439081888954,0.76033707865168543,0.47243697611133706
23,0.77401815894891335,0.4592485393718832,0.76705056179775277,0.46953940952761791
24,0.77455499964162389,0.45828194108038001,0.76362359550561798,0.47773310463080243
