epoch,acc,loss,val_acc,val_loss
0,0.73230688560667312,0.52402940760017702,0.76176966292134829,0.47343599131937775
1,0.76668029576176755,0.47060134736175657,0.77845505617977528,0.45054233098297974
2,0.78120932729566006,0.44485777729927029,0.78811797752808987,0.4363414708951886
3,0.79301982253082681,0.4258575549683199,0.79157303370786514,0.42467088414042181
4,0.80233650547958046,0.41056726973152557,0.79668539325842702,0.41869168252087713
5,0.8100551510180285,0.39758085609362309,0.80140449438202244,0.41370526260204532
6,0.81491792891910497,0.38792691468680535,0.80334269662921354,0.41048481817995564
7,0.8212351705567188,0.37774772901096404,0.80384831460674155,0.41047604421551309
8,0.82586386094596198,0.36927108172116213,0.80390449438202249,0.40768412907471818
9,0.82965919979562353,0.36407015584316338,0.80668539325842692,0.40573671346300105
10,0.83364180865411919,0.35638579345840588,0.8076685393258427,0.40560354848925989
11,0.83654449379430396,0.35071759361336763,0.80668539325842692,0.40264217874977026
12,0.84033983264312828,0.34504203899238606,0.81157303370786515,0.40729808015769786
13,0.8433798491231681,0.33977757634193334,0.81042134831460677,0.40179423154070137
14,0.84426938166620003,0.33792000651035481,0.81042134831460677,0.40543160322007171
15,0.84789617750737134,0.33239197630409778,0.81053370786516854,0.40463386637441229
16,0.84970645426123292,0.32782763377188406,0.81126404494382021,0.40688288292188324
17,0.85237505189014251,0.32386402974032563,0.81146067415730339,0.40179045646378164
18,0.85344249094118541,0.32148803252641067,0.81269662921348318,0.40369440501995302
19,0.85500619551650381,0.31696779835937156,0.8139044943820225,0.40302010214730594
20,0.85668226209760645,0.31465862008338558,0.81280898876404495,0.40689244066731312
21,0.85995012375445035,0.30976893539311406,0.81278089887640448,0.40327916888708482
22,0.85951316040025594,0.3090173382650494,0.81615168539325844,0.40415489271785437
23,0.86183842967855107,0.30470740159450349,0.81595505617977526,0.40616557472207571
24,0.86316492557596325,0.3025110124441191,0.81640449438202245,0.40641663030292213
