epoch,acc,loss,val_acc,val_loss
0,0.70726576423404508,0.56109915040507941,0.72997191011235951,0.526368052021841
1,0.73690436432783923,0.51913325713433767,0.74421348314606739,0.50716387784882877
2,0.74717924548950576,0.5031143941225259,0.7499157303370787,0.50030638073267564
3,0.75348400245985148,0.49244924348639063,0.74752808988764041,0.50586759052919539
4,0.75695161879354167,0.48567508779233165,0.75730337078651688,0.48951104249847072
5,0.76123698083328661,0.479774584190306,0.76042134831460673,0.48084778631671093
6,0.76466714316498674,0.47521383946886908,0.75887640449438198,0.48089613631869971
7,0.76557540270910662,0.47184733519665595,0.76221910112359548,0.47625189036465765
8,0.76781015814970865,0.46872506427738586,0.75817415730337079,0.48414535345656151
9,0.76955801156723025,0.46569971703071167,0.76000000000000001,0.48244018460927385
10,0.77168976850324322,0.46282746881235498,0.7599157303370786,0.48010849424962249
11,0.7727478440545793,0.46112483084261902,0.76317415730337079,0.47704499057169708
12,0.7742959427952546,0.45893494717031164,0.75606741573033709,0.48326117601287499
13,0.77596888820935417,0.45659136941085787,0.75963483146067412,0.47992675195918993
14,0.77697390392424304,0.45509251380296539,0.76224719101123595,0.47751559332515414
15,0.77819428014987724,0.45328141964134927,0.77064606741573038,0.46301272925366177
16,0.77929917320365427,0.45162717217908926,0.76359550561797751,0.47635082606519208
17,0.78026361374973618,0.45017985574217445,0.77199438202247195,0.46481941166888463
18,0.78188662049457758,0.44872429181956808,0.76775280898876408,0.47013040210423845
19,0.78200522483343771,0.44741100644307619,0.77221910112359549,0.46164681103792082
20,0.78368753374798827,0.44583884963991699,0.76744382022471913,0.47222319032369037
21,0.78373123008342627,0.44493351496147809,0.77207865168539325,0.46458978774842252
22,0.78419004160533967,0.44392812935364351,0.76893258426966293,0.4714690443906891
23,0.78534799449426174,0.44230734738965921,0.77300561797752809,0.46308267341570908
24,0.78604089352782236,0.44142370293959737,0.77292134831460679,0.46152879317155043
